dat[, 3] - dat[, 1]	gene_symbols	ensg_ids
0.0639949844804381	AC010739.1	ENSG00000221372.1
0.11441907361786	GPR114	ENSG00000159618.13
-0.26155751828648	PKP2	ENSG00000057294.11
0.603718292547608	RP11-809N15.2	ENSG00000227535.2
-0.140319447597014	RNU6-453P	ENSG00000252628.2
0.704958626051934	TRIM51HP	ENSG00000166007.11
0.200506809237421	AL031653.1	ENSG00000221726.2
-0.824769576604036	AP005242.1	ENSG00000278923.1
-1.47174431760102	KRT1	ENSG00000167768.4
0.921292484826344	CTD-2591A1.1	ENSG00000280159.1
-0.749646551979958	IGHV3-43	ENSG00000232216.1
0.261142576614438	RP11-114O18.1	ENSG00000273406.1
-0.0885092287904014	RNU6-1273P	ENSG00000199903.1
0.72296071012826	RNA5SP218	ENSG00000200058.1
-1.2296336559291	RP5-1025A1.3	ENSG00000275358.1
-0.643501818888276	ECEL1	ENSG00000171551.9
-0.300314597819243	RP11-173L6.1	ENSG00000266460.1
-0.119751550463555	AP002495.1	ENSG00000264091.1
0.799714484902466	AL360178.1	ENSG00000238921.2
-0.831578641403197	AC007682.3	ENSG00000274815.1
-0.274383424123111	CTD-3099C6.5	ENSG00000269349.1
-1.42883980264312	RP11-203L2.3	ENSG00000236998.2
-1.40647203923672	RP11-539L10.2	ENSG00000246526.2
-0.544240721693195	AP006222.1	ENSG00000241670.3
1.29873923824311	ZWILCH	ENSG00000174442.9
0.563035538078246	RNA5SP128	ENSG00000202175.1
-1.12386764638329	SLC45A4	ENSG00000022567.7
0.253864724708282	RP11-212F11.1	ENSG00000249848.1
-0.926215704964423	uc_338	ENSG00000277826.1
1.29007337749785	MTND5P14	ENSG00000230225.1
-0.856492944278824	IGSF11-AS1	ENSG00000239877.2
0.416353667547793	U8	ENSG00000201398.1
-0.615860747533868	MON1B	ENSG00000103111.12
0.707843859779764	RP11-265E18.1	ENSG00000272905.1
0.360539797830053	RTN2	ENSG00000125744.9
0.45180215556666	RARRES2P7	ENSG00000260812.1
1.05761424179946	FMO7P	ENSG00000230231.1
-0.0728486329524928	RP11-76I23.7	ENSG00000231880.2
0.38971206654674	AC006458.3	ENSG00000227489.1
-0.119055815334058	LILRP1	ENSG00000186152.6
1.40435289754388	RWDD2A	ENSG00000013392.7
-0.49447005527547	LINC00592	ENSG00000258279.2
1.16056674400918	ENTPD1-AS1	ENSG00000226688.4
-0.86969644465423	LINC01181	ENSG00000250929.2
0.0919363095519597	AC096670.3	ENSG00000204581.2
-0.508871949536432	AC092287.1	ENSG00000265515.1
-1.13183696237208	RP11-569A11.2	ENSG00000225620.1
-0.689892925614251	RP11-760D2.1	ENSG00000225488.1
-0.18593025900018	PRR23A	ENSG00000206260.3
-1.90757086432125	GFOD1-AS1	ENSG00000237786.1
1.16236875491871	RP11-624L4.1	ENSG00000259345.3
-0.341767703672077	SCFD2	ENSG00000184178.13
-0.402641529015051	TMEM155	ENSG00000164112.10
0.938257925691402	TOMM40	ENSG00000130204.10
1.1002076378353	PHEX	ENSG00000102174.8
-0.799247284076269	RP5-1153D9.5	ENSG00000280387.1
-0.0635940072711557	RP11-544M22.3	ENSG00000232879.2
-0.892502059460301	SFTPD	ENSG00000133661.13
-0.317450074014589	ADTRP	ENSG00000111863.10
0.249761070335229	NDUFAF2	ENSG00000164182.8
1.31349707812688	RP11-435I10.5	ENSG00000271623.1
-0.434563342065272	RP3-522J7.7	ENSG00000279345.1
0	DCDC2C	ENSG00000214866.5
-0.0191527670926614	RP11-407P15.2	ENSG00000259916.1
-0.157257826784165	RNA5SP503	ENSG00000252856.1
-0.839815686725135	GPRASP1	ENSG00000198932.10
-0.369692560686093	PCNPP2	ENSG00000225856.2
0.896129666469621	RNA5SP37	ENSG00000202290.1
0.119837677311378	OR1S1	ENSG00000172774.7
-0.899033503845927	CTD-2517M22.16	ENSG00000254578.1
-0.495408210316518	RP11-430C7.4	ENSG00000240710.1
1.73251636533656	CTD-2616J11.14	ENSG00000268889.1
-2.21662896597856	DEFB124	ENSG00000180383.3
-0.905325638412184	MYOM2	ENSG00000036448.7
1.03206624734257	SMARCE1P1	ENSG00000225215.1
1.52971365614149	RP11-109L13.5	ENSG00000254678.1
0.0534063803817919	RP11-416A17.6	ENSG00000257246.1
-0.0207330593888273	NOTUM	ENSG00000185269.9
0.0778349991182512	RP11-1046B16.3	ENSG00000273797.1
-1.7563942782997	LHX5	ENSG00000089116.3
-0.315533486721327	MIR4487	ENSG00000264583.1
0.764076483899857	AC079325.6	ENSG00000231027.1
-0.284770459626414	S1PR5	ENSG00000180739.13
-0.60578523648756	EVX1	ENSG00000106038.10
0.936054240588536	MAP9	ENSG00000164114.16
0.0987817505759323	RNU7-147P	ENSG00000238698.1
0.578024570545214	AC020550.7	ENSG00000231699.1
-0.0484724987516322	RP11-430H12.2	ENSG00000224570.1
-0.178562984207371	RP1-274L7.3	ENSG00000271677.1
-0.770501798131245	FOXP1	ENSG00000114861.16
0.873502352009528	OR5L2	ENSG00000205030.1
0.992519771756035	PLCE1	ENSG00000138193.12
-0.153236712948768	PRAMEF4	ENSG00000243073.3
-0.940902117922805	BEX2	ENSG00000133134.9
0.716894337591787	RAD17	ENSG00000152942.16
-1.05452709430263	RP11-550F7.1	ENSG00000240809.1
-0.360201693269774	AC005086.2	ENSG00000280004.1
-0.317062849582468	RP4-740C4.7	ENSG00000272420.1
-0.650767058582066	AL022314.1	ENSG00000252142.1
-0.722118000467723	CICP17	ENSG00000227233.1
-0.462056446522447	RP11-686D22.5	ENSG00000267711.1
1.19054722657664	CTA-212A2.4	ENSG00000279927.1
-0.0763922825738265	DGCR11	ENSG00000273311.1
0.107298696328043	SETDB2	ENSG00000136169.14
-0.557616755270672	RP13-554M15.2	ENSG00000279700.1
-0.760007987396285	PDIA2	ENSG00000185615.13
0.362358799329407	DESI2	ENSG00000121644.16
-0.111504889081528	COX17	ENSG00000138495.4
-0.0591902640811667	PAX3	ENSG00000135903.16
-0.00889460815392307	PSORS1C3	ENSG00000204528.3
-0.342524064863083	RP11-588F10.1	ENSG00000251286.2
0.925713502194513	RP11-771F20.1	ENSG00000239344.1
0.424309939399869	MIR8075	ENSG00000277942.1
-0.608723671465765	CTD-2342N23.3	ENSG00000272456.1
-0.664486201052407	TMEM98	ENSG00000006042.9
0.567248016930926	NLGN2	ENSG00000169992.7
-0.548705556722694	CTD-2561B21.3	ENSG00000262662.1
0.00576790704462032	HSPA8P15	ENSG00000219395.2
-0.203419609287123	OR4A7P	ENSG00000255349.1
0.245837154964939	SETD6	ENSG00000103037.9
-0.141494101908168	EIF3LP3	ENSG00000226086.5
-0.666034237263589	AP001626.2	ENSG00000235023.1
-0.0510500023727303	FAM89B	ENSG00000176973.7
0.977240044148233	RNU6-132P	ENSG00000206590.1
-0.325444050144623	IGLJ6	ENSG00000211682.2
-1.63138773482781	RP11-740P5.3	ENSG00000231630.1
0.180178192159307	CTD-2266L18.1	ENSG00000249514.1
1.2932356882408	PHF1	ENSG00000112511.15
0.244684463473467	MED8	ENSG00000159479.14
0.104160165936984	ZNF781	ENSG00000196381.8
0.706500369801902	RP11-759A9.2	ENSG00000254392.1
-0.126885484546674	RNU6-1329P	ENSG00000202534.1
0.824760194272334	CTD-2050N2.1	ENSG00000259221.3
-0.512210006743884	AC103563.9	ENSG00000231062.1
-1.03946499216551	CTC-425K20.1	ENSG00000253946.1
-0.387023438059973	ANKMY1	ENSG00000144504.13
-0.561608868623934	VSTM2A	ENSG00000170419.8
1.20645883368878	SERTAD1	ENSG00000197019.4
-0.399445600593192	PRKG2	ENSG00000138669.7
0.497494827044308	GUCY1A3	ENSG00000164116.14
0.252915360433802	MESTP3	ENSG00000250927.1
0.401389274640979	FBXO45	ENSG00000174013.7
0.192358790283482	PSMB6	ENSG00000142507.7
0.567231899602356	RP11-8J23.1	ENSG00000235110.5
0.326623390136782	RP11-339A11.3	ENSG00000277670.1
0.760316836287749	AC002383.2	ENSG00000227863.2
-0.2652271334978	RP11-177C12.4	ENSG00000251332.1
0.135917745010876	RP11-605F22.2	ENSG00000259235.1
-0.875772865022836	RP13-582L3.4	ENSG00000258507.1
0.25381154987247	TMEM52	ENSG00000178821.10
-0.851734434658532	RPS2P24	ENSG00000244019.1
-0.326827138164118	JAM2	ENSG00000154721.12
-1.16817966044281	RP11-310P5.2	ENSG00000250385.1
-0.479149867368708	PCDH8P1	ENSG00000225510.2
0.807192274699782	PSMA2P2	ENSG00000251234.1
-1.11258394944823	RP11-132A1.3	ENSG00000232301.1
0.574926558505552	RP11-474P2.7	ENSG00000278896.1
-0.0634127679440761	RP11-381K7.1	ENSG00000227851.1
0.387356859928948	RP11-325E14.5	ENSG00000225715.1
-0.396943920395359	UROC1	ENSG00000159650.6
-0.360161554068345	GCNT4	ENSG00000176928.5
0.0859167892164016	AC012506.2	ENSG00000233714.1
0.625300078661334	Y_RNA	ENSG00000201529.1
-0.287626936202211	RN7SL541P	ENSG00000240250.3
0.918143625582169	MIR8081	ENSG00000277889.1
-2.86357433649597	KLK8	ENSG00000129455.13
-0.41083409481656	RP1-161C16.1	ENSG00000216902.3
0.359090948604536	AC011357.1	ENSG00000265875.1
-0.44428301133189	MTF2	ENSG00000143033.15
-0.0698968811108334	RP11-1017G21.4	ENSG00000258959.1
-1.31983699629652	NOBOX	ENSG00000106410.12
0.881487114083062	RP11-290L1.4	ENSG00000257941.1
0.730693061417096	RBM15B	ENSG00000259956.1
0.468164574817238	PIH1D2	ENSG00000150773.8
-0.589200135341649	RP11-73G16.1	ENSG00000251249.1
-0.986673395150987	KRT18P61	ENSG00000267083.1
0.113403221025402	RP11-95H3.1	ENSG00000259847.1
0.432806730886961	ANP32BP1	ENSG00000259790.1
-0.242520649243021	PCGF7P	ENSG00000268140.1
0.309409879806944	RP11-526D8.7	ENSG00000226668.3
0.494723889795778	LA16c-431H6.7	ENSG00000278987.1
-0.07019557980079	CTB-179I1.1	ENSG00000250006.2
0.531307060876458	VN1R53P	ENSG00000236313.1
0.3458580705759	TRAV17	ENSG00000211797.2
-0.313453906804391	OR52E1	ENSG00000273085.1
0.384877161791638	RP11-106M3.2	ENSG00000260729.1
0.622849702887737	MT1A	ENSG00000205362.8
-0.28054179693933	RP5-940J5.8	ENSG00000245667.2
0.426138654011245	HIST2H3PS2	ENSG00000203818.6
1.02499323149187	RP6-91H8.1	ENSG00000258517.1
0.571648429214277	RP11-554A11.9	ENSG00000259799.1
-0.0397698625477169	ATP2A1	ENSG00000196296.11
0.256119380753218	FAM174A	ENSG00000174132.8
-1.18778309507376	DPY19L1P2	ENSG00000231952.3
0.050448905466695	CCM2L	ENSG00000101331.13
0.734185163929781	CWC15	ENSG00000150316.9
-0.359434305097532	RP11-424M24.3	ENSG00000279123.1
-0.992137116842993	RNU1-129P	ENSG00000206791.1
0.929566618011747	RP11-201A3.1	ENSG00000261182.1
1.39999104188792	IGHV5-78	ENSG00000211978.2
-0.297599904809252	AL592205.1	ENSG00000212039.1
1.79748325310713	NCAPG	ENSG00000109805.7
1.0070096072005	RP11-93H24.3	ENSG00000273723.1
0.739580186853901	ZNF66	ENSG00000160229.9
0.40330456245672	RP11-686D22.7	ENSG00000267102.1
0.0988948114330718	RP11-84C13.2	ENSG00000270720.1
0.645283209244164	CTD-3195I5.4	ENSG00000262358.1
-0.128268342369379	RP11-433B3.1	ENSG00000250594.2
0.626733116860722	RP11-401N18.1	ENSG00000271148.1
0.233231222616942	TMCO1	ENSG00000143183.14
-0.352855193596074	SPDYE6	ENSG00000260097.2
-1.53454296065096	RP11-495K9.10	ENSG00000279455.1
0.524087462500315	RAB5C	ENSG00000108774.12
-0.717303384983439	AC007386.3	ENSG00000227394.1
0.00472551848866054	FAHD2B	ENSG00000144199.9
0.457998510668983	UPP1	ENSG00000183696.11
-0.183409402227087	MIR6861	ENSG00000273826.1
-0.121676016631538	AP001610.5	ENSG00000228318.2
0.378148398211317	AL136221.1	ENSG00000275261.1
-0.756809146848452	CTD-3128G10.6	ENSG00000269680.1
-3.01519109654483	AC093323.1	ENSG00000279859.1
-0.295224751908565	ZNF815P	ENSG00000235944.5
-0.0996615799745143	CTC-360J11.7	ENSG00000274219.1
-0.0352883376383029	RNA5SP36	ENSG00000222129.1
0.0412561717807048	RP3-453C12.15	ENSG00000277022.1
-0.760305869516688	RPL36P2	ENSG00000231302.1
-0.640692998081756	HAVCR1P1	ENSG00000268442.1
-0.30339485453727	RPS3AP17	ENSG00000244031.3
-1.24154791887958	SIGLEC26P	ENSG00000268957.1
-0.750167002487301	LL22NC03-24A12.8	ENSG00000231392.1
-0.9880425226319	AMN	ENSG00000166126.8
-0.837787255711048	PSPC1P1	ENSG00000227879.2
-0.0500496529007683	RP11-54O7.17	ENSG00000272512.1
0.0225727582505228	MRPL57P7	ENSG00000254312.1
0.988501228909562	AF096876.1	ENSG00000259981.1
0.724131179294618	KDM5B	ENSG00000117139.14
-0.260457308649465	AC011530.4	ENSG00000268434.3
0.392738083510027	Y_RNA	ENSG00000200208.1
0.0748599049217527	STPG1	ENSG00000001460.15
0.436779319787242	CTSA	ENSG00000064601.14
0.016021719284045	ASIP	ENSG00000101440.7
0.658300518616684	MIR1184-3	ENSG00000221190.1
1.13253083754635	NXT2	ENSG00000101888.9
0.119989842283745	FHOD1	ENSG00000135723.11
-0.416424490430669	PCMTD1	ENSG00000168300.11
0.675350224518423	RP1-67A8.3	ENSG00000234206.3
0.125950649531731	OR14A16	ENSG00000196772.3
-0.00888767751189323	NDUFS5P6	ENSG00000255531.1
-0.117966988505102	HELZ2	ENSG00000130589.14
-0.322672407603501	AD000684.2	ENSG00000268947.1
-1.30830921081208	RP11-573D15.1	ENSG00000231982.1
0.876063038438188	RP11-367E12.4	ENSG00000253833.1
-0.523813004816917	RP11-857B24.3	ENSG00000258509.1
-0.426181486682446	AACSP1	ENSG00000250420.6
0.747133221271819	COX7A2P2	ENSG00000236764.4
-1.26757743564033	FAM188B	ENSG00000106125.14
0.397867696554432	MRS2P2	ENSG00000257802.1
-0.00609095961744677	FRMD8	ENSG00000126391.11
-0.586301533779817	AC013733.3	ENSG00000234595.1
-0.5008219117173	AC009014.3	ENSG00000271824.1
-0.681028036540689	RP4-800J21.3	ENSG00000218018.2
-0.7449655686117	ZNF767P	ENSG00000133624.11
0.442783629605143	CTD-2060F24.1	ENSG00000253801.2
-0.217411641558457	RP11-430L16.1	ENSG00000234238.1
0.224645196262716	SEC22A	ENSG00000121542.9
1.09315551936471	AP5S1	ENSG00000125843.8
-1.1612013246178	RPS29P12	ENSG00000243664.1
1.0432301115693	VRK3	ENSG00000105053.8
-0.136850452948988	RP1-197J16.1	ENSG00000235976.2
0.109670803667975	SRSF10P1	ENSG00000267717.1
-0.429572596212253	AC093642.6	ENSG00000232002.1
3.19273590561977	KRTAP2-3	ENSG00000212724.3
-0.0838414642583993	SNORD99	ENSG00000221539.1
-1.1597174110617	CH507-39O4.2	ENSG00000279064.1
-0.585556990398758	RP11-56P9.6	ENSG00000254920.1
0.719616729890877	NDUFAF4P4	ENSG00000231378.1
-0.129459596695301	RP11-361A23.1	ENSG00000257323.1
-0.621563057071658	VENTXP3	ENSG00000257364.1
0.0557870926524293	SLC2A1	ENSG00000117394.17
-0.932490572915537	C6orf229	ENSG00000260286.2
-0.108761775033923	RP11-96K19.4	ENSG00000261654.1
1.31459752807378	MIR8076	ENSG00000275670.1
1.39346535946845	RP11-745C15.2	ENSG00000234707.2
0.409532769417174	RP11-774O3.3	ENSG00000251615.3
0.31506294961191	RP11-622O11.4	ENSG00000254227.1
-1.12154659565183	RP11-403B2.5	ENSG00000259443.1
0.0513151057497981	RP11-624D20.1	ENSG00000241537.1
0.0203570919171022	MUSK	ENSG00000030304.10
1.24991507635564	RP11-144G6.13	ENSG00000270369.1
-0.543079996268131	RP11-1078H9.1	ENSG00000258678.1
-0.0588174302387548	POLR2LP	ENSG00000238211.1
-0.0624171416349412	APOOP4	ENSG00000248122.1
-1.19468490118012	RNA5SP465	ENSG00000212497.1
-2.06835929079732	RP11-334C17.6	ENSG00000275479.1
-0.556594044193683	CTD-2311B13.9	ENSG00000278301.1
-0.566267775941997	WASH4P	ENSG00000234769.6
-0.166008208472145	METTL7A	ENSG00000185432.11
-0.469274786098114	SPINK1	ENSG00000164266.8
0.685207531734131	DGKD	ENSG00000077044.7
1.082001981186	HCG27	ENSG00000206344.6
-1.45417894969674	GNAS-AS1_4	ENSG00000274491.1
-0.377851199133332	RN7SL521P	ENSG00000240877.3
-0.180518530239869	AQP3	ENSG00000165272.12
-0.523752851272437	RP11-662M24.1	ENSG00000256343.5
0.134816190572919	MASP2	ENSG00000009724.14
-0.769650447286626	FOXD2-AS1	ENSG00000237424.1
0.628893256064943	RP1-283K11.2	ENSG00000234567.1
-1.35032772204419	RPRM	ENSG00000177519.3
-0.151344519908891	AC084262.2	ENSG00000263392.1
-0.49124111221182	SPAG11B	ENSG00000164871.15
-0.112110416924999	RP11-669B22.1	ENSG00000253222.1
-0.187545710581226	RP11-365F18.1	ENSG00000228360.1
0.31354466593801	CHAC1	ENSG00000128965.9
0.127135758789191	MTND1P11	ENSG00000228166.1
0.487000880147491	RP11-1437A8.2	ENSG00000260414.1
-0.424001877064087	GPX1P2	ENSG00000215326.3
0.355643860063952	MIR8074	ENSG00000278617.1
-0.149860099845375	RNU5E-7P	ENSG00000202160.1
-1.21380358085269	OR2U2P	ENSG00000242524.1
-0.443419411812186	TENM4	ENSG00000149256.12
0.0332750276264477	AC012363.7	ENSG00000236878.1
-0.578815222627704	RP11-406A9.2	ENSG00000258743.3
0.497282787389213	GRAMD1C	ENSG00000178075.17
0.484625505984275	H6PD	ENSG00000049239.10
0.928909494390709	PPOX	ENSG00000143224.15
-0.896330534390223	LINC01429	ENSG00000227964.1
0.636689692726099	RP11-80F22.8	ENSG00000261733.1
0.759584837670532	GLI3	ENSG00000106571.10
-0.933183310071608	AC073333.1	ENSG00000280130.1
2.45839980658703	ADIRF-AS1	ENSG00000272734.1
-0.432182646470743	RNU6-1206P	ENSG00000252148.1
-0.434554434606394	RP11-522L3.5	ENSG00000228316.1
0.265876066540565	RP3-347M6.1	ENSG00000223819.2
0.248823180089034	AC079080.1	ENSG00000221523.1
0.209518869809425	KCNE4	ENSG00000152049.6
-0.31325075311749	RP11-364B14.3	ENSG00000230707.1
0.949101953268677	EIF1P5	ENSG00000266563.1
0.514413460091041	RP11-774G5.1	ENSG00000248921.1
-0.0753888918722395	DAP3P1	ENSG00000225082.2
0.450502722253904	Hammerhead_HH9	ENSG00000276730.1
-0.10276288042643	RP11-304L19.11	ENSG00000261663.1
-0.258001593609172	Y_RNA	ENSG00000206816.1
-0.518517637000947	FAM217B	ENSG00000196227.8
-0.404064867049796	RP11-359P5.1	ENSG00000249996.1
-0.86881565584612	CTB-1H10.1	ENSG00000248842.1
-0.0535171391443345	AC139143.2	ENSG00000230080.2
-0.447132929355807	FCGR2B	ENSG00000072694.16
0.246577852165816	LAMTOR4	ENSG00000188186.8
-0.207688295339654	PCDHGB8P	ENSG00000248449.2
-0.0984934400121984	VN1R7P	ENSG00000275592.1
-0.634934096325828	CTD-2254N19.1	ENSG00000248935.1
-0.0384740552143588	KRT8P10	ENSG00000231203.1
-0.275448962557285	CTD-2207L17.1	ENSG00000241809.1
-0.223514715653235	RNU7-90P	ENSG00000238731.1
0.229625258727622	SMAP1	ENSG00000112305.12
-0.400279232472085	OR4R2P	ENSG00000255560.1
0.873024455982297	ASS1P2	ENSG00000223922.1
-0.66752171481471	RP11-861E21.2	ENSG00000267199.1
0.816774519288674	RNU6-208P	ENSG00000199301.1
0.380522727637871	RLN1	ENSG00000107018.7
-0.789892566405547	RP11-20O24.4	ENSG00000244716.3
-0.0611467640158174	IGHV1-12	ENSG00000254174.1
-0.380844287780364	RN7SL193P	ENSG00000239679.3
-0.571519649244837	CKBP1	ENSG00000260889.1
-0.267115143392479	PPIAP27	ENSG00000234363.1
0.215065067711522	RP11-44I10.5	ENSG00000260688.1
0.0763714904788513	RP11-335E14.1	ENSG00000223905.1
-0.187765815477348	RP11-1042B17.1	ENSG00000244756.1
-0.753055447620039	RP11-296E23.2	ENSG00000265948.1
0.000547449905493047	GRAMD4P8	ENSG00000270930.1
0.508164367179481	EVPL	ENSG00000167880.5
0.949392250319017	RDH12	ENSG00000139988.7
-0.0895957826055545	SMIM2	ENSG00000139656.6
0.378491131469948	AC073257.1	ENSG00000232140.1
0.10833978028751	IL27RA	ENSG00000104998.3
-0.0455928796780325	SRGAP2-AS1	ENSG00000230806.1
0.0442031154863526	XXbac-BPG252P9.9	ENSG00000272540.1
0.236099510502448	BRDT	ENSG00000137948.16
-0.906104995364795	AC010319.1	ENSG00000222805.1
-0.0800335921478549	CTD-2196E14.3	ENSG00000261723.1
1.53104805874178	ESPL1	ENSG00000135476.9
-0.140259126543234	RP11-121A14.2	ENSG00000235204.1
-0.399134905720099	AC009480.3	ENSG00000223911.1
-0.0479584759317149	RP11-421L21.2	ENSG00000235795.1
-0.570002140396145	GS1-124K5.8	ENSG00000244657.1
0.0736006482954766	RP11-275H4.1	ENSG00000241231.1
-0.693779366080785	AP000439.3	ENSG00000255774.1
-1.41704480146755	LLNLR-259H9.1	ENSG00000280282.1
0.0957637320475322	RPL7P22	ENSG00000226544.4
-0.805273721203105	COX6B2	ENSG00000160471.10
-0.800695584207608	RNA5SP442	ENSG00000201920.1
1.50136835990188	EPB41L2	ENSG00000079819.14
-0.112281668755345	RP11-588L15.2	ENSG00000250893.1
-0.0251224875268158	EPHA3	ENSG00000044524.8
0.624560795401246	CENPBD1P1	ENSG00000213753.8
-1.15220433675823	AC002310.10	ENSG00000260494.1
-0.630925388444646	C2orf27A	ENSG00000197927.10
0.70837516748413	RNU6ATAC25P	ENSG00000221725.1
0.219339353313129	HMGB1P46	ENSG00000254146.1
0.365039827285875	CTD-3107M8.1	ENSG00000253346.1
0.757770160988112	AC005363.9	ENSG00000255513.1
-0.443124973695135	C1orf35	ENSG00000143793.10
0.232979144345222	LDHA	ENSG00000134333.11
1.28037920748171	RN7SL446P	ENSG00000244544.2
-0.556860993016759	MIR6794	ENSG00000276181.1
-0.294157767820351	XCL1	ENSG00000143184.4
1.03960275599899	MIR4740	ENSG00000266392.1
-0.523377096797227	RP1-118J21.25	ENSG00000261798.1
0.445578312326488	U6	ENSG00000272337.1
0.545001265239067	DNMT3A	ENSG00000119772.14
-0.311145151708336	SRGAP3-AS3	ENSG00000227929.3
-0.820943744166019	AC027119.1	ENSG00000229642.1
-1.24312121743421	PDE5A	ENSG00000138735.13
0.539122073068231	RP11-176N18.2	ENSG00000264015.1
1.19399796388623	RP5-1009E24.8	ENSG00000275491.1
1.57219353857249	RPS6KC1	ENSG00000136643.9
0.116788475173441	RNU6-1045P	ENSG00000252130.1
1.07115999022819	RP11-823E8.3	ENSG00000274021.1
-0.31839121109007	ZNF304	ENSG00000131845.12
